Strain	Condition	u_id	Trait	Value
ECA434	arsenic	ECA434_arsenic_8_D_4	mean.norm.yellow	0.0104163312413994
ECA581	arsenic	ECA581_arsenic_8_D_5	mean.norm.yellow	0.0227608256653748
ECA582	arsenic	ECA582_arsenic_8_D_6	mean.norm.yellow	0.0124872053742804
ECA589	arsenic	ECA589_arsenic_8_D_7	mean.norm.yellow	-0.00904374623657758
ECA590	arsenic	ECA590_arsenic_8_D_8	mean.norm.yellow	-0.00934405934373533
ECA591	arsenic	ECA591_arsenic_8_D_9	mean.norm.yellow	0.00101268253016066
N2	arsenic	N2_arsenic_8_E_1	mean.norm.yellow	-0.0214060627736944
CB4856	arsenic	CB4856_arsenic_8_E_2	mean.norm.yellow	0.0278788472155737
ECA414	arsenic	ECA414_arsenic_8_E_3	mean.norm.yellow	0.00934092640077184
ECA434	arsenic	ECA434_arsenic_8_E_4	mean.norm.yellow	0.00463185273632017
ECA581	arsenic	ECA581_arsenic_8_E_5	mean.norm.yellow	0.013971938699527
ECA582	arsenic	ECA582_arsenic_8_E_6	mean.norm.yellow	0.00529615958899387
ECA590	arsenic	ECA590_arsenic_8_E_8	mean.norm.yellow	0.00558495912449496
ECA591	arsenic	ECA591_arsenic_8_E_9	mean.norm.yellow	-0.0114611538321913
N2	arsenic	N2_arsenic_8_F_1	mean.norm.yellow	-0.0195119237862641
CB4856	arsenic	CB4856_arsenic_8_F_2	mean.norm.yellow	0.0151013898155147
ECA414	arsenic	ECA414_arsenic_8_F_3	mean.norm.yellow	0.00213687804376867
ECA434	arsenic	ECA434_arsenic_8_F_4	mean.norm.yellow	0.00441799945585707
ECA581	arsenic	ECA581_arsenic_8_F_5	mean.norm.yellow	0.00792995536874475
ECA582	arsenic	ECA582_arsenic_8_F_6	mean.norm.yellow	0.0171919548423742
ECA589	arsenic	ECA589_arsenic_8_F_7	mean.norm.yellow	0.0170391128401744
ECA590	arsenic	ECA590_arsenic_8_F_8	mean.norm.yellow	-0.00911976635329743
ECA591	arsenic	ECA591_arsenic_8_F_9	mean.norm.yellow	0.00368638690976992
N2	arsenic	N2_arsenic_8_G_1	mean.norm.yellow	-0.0173872569319495
CB4856	arsenic	CB4856_arsenic_8_G_2	mean.norm.yellow	0.0244949069750056
ECA414	arsenic	ECA414_arsenic_8_G_3	mean.norm.yellow	-0.000978155666902823
ECA434	arsenic	ECA434_arsenic_8_G_4	mean.norm.yellow	0.00969963146088545
ECA581	arsenic	ECA581_arsenic_8_G_5	mean.norm.yellow	0.0189203193897872
ECA582	arsenic	ECA582_arsenic_8_G_6	mean.norm.yellow	0.00103769887503781
ECA589	arsenic	ECA589_arsenic_8_G_7	mean.norm.yellow	-0.013218831664817
ECA590	arsenic	ECA590_arsenic_8_G_8	mean.norm.yellow	-0.00300672998358255
ECA591	arsenic	ECA591_arsenic_8_G_9	mean.norm.yellow	0.0227970555189653
N2	arsenic	N2_arsenic_10_A_1	mean.norm.yellow	-0.0280552391770586
CB4856	arsenic	CB4856_arsenic_10_A_2	mean.norm.yellow	-0.00123371837326779
ECA414	arsenic	ECA414_arsenic_10_A_3	mean.norm.yellow	-0.0048600570186762
ECA434	arsenic	ECA434_arsenic_10_A_4	mean.norm.yellow	-0.0120313818488677
ECA581	arsenic	ECA581_arsenic_10_A_5	mean.norm.yellow	-0.0104221429390468
ECA582	arsenic	ECA582_arsenic_10_A_6	mean.norm.yellow	-0.0125062321085438
ECA589	arsenic	ECA589_arsenic_10_A_7	mean.norm.yellow	-0.0184858596814693
ECA590	arsenic	ECA590_arsenic_10_A_8	mean.norm.yellow	-0.0159006157784286
ECA591	arsenic	ECA591_arsenic_10_A_9	mean.norm.yellow	-0.0183428975403539
N2	arsenic	N2_arsenic_10_B_1	mean.norm.yellow	-0.0275732608075735
CB4856	arsenic	CB4856_arsenic_10_B_2	mean.norm.yellow	0.0101369260244384
ECA414	arsenic	ECA414_arsenic_10_B_3	mean.norm.yellow	-0.0160743525622839
ECA434	arsenic	ECA434_arsenic_10_B_4	mean.norm.yellow	0.00113603449184117
ECA581	arsenic	ECA581_arsenic_10_B_5	mean.norm.yellow	-0.00099572976421422
ECA582	arsenic	ECA582_arsenic_10_B_6	mean.norm.yellow	-0.0137949983087165
ECA589	arsenic	ECA589_arsenic_10_B_7	mean.norm.yellow	-0.0124309347413907
ECA590	arsenic	ECA590_arsenic_10_B_8	mean.norm.yellow	-0.00214089736871331
ECA591	arsenic	ECA591_arsenic_10_B_9	mean.norm.yellow	-0.0143489805218346
N2	arsenic	N2_arsenic_10_C_1	mean.norm.yellow	-0.0226820653269385
CB4856	arsenic	CB4856_arsenic_10_C_2	mean.norm.yellow	0.0150286912670985
ECA414	arsenic	ECA414_arsenic_10_C_3	mean.norm.yellow	-0.00218339603213214
ECA434	arsenic	ECA434_arsenic_10_C_4	mean.norm.yellow	-0.00119750273580592
ECA581	arsenic	ECA581_arsenic_10_C_5	mean.norm.yellow	0.012052194741555
ECA582	arsenic	ECA582_arsenic_10_C_6	mean.norm.yellow	-0.0123569765578338
ECA589	arsenic	ECA589_arsenic_10_C_7	mean.norm.yellow	-0.00413620091923816
ECA590	arsenic	ECA590_arsenic_10_C_8	mean.norm.yellow	-0.0284492721773473
ECA591	arsenic	ECA591_arsenic_10_C_9	mean.norm.yellow	-0.0182651170954809
N2	arsenic	N2_arsenic_10_D_1	mean.norm.yellow	-0.0249421572804084
CB4856	arsenic	CB4856_arsenic_10_D_2	mean.norm.yellow	0.00835734774966966
ECA414	arsenic	ECA414_arsenic_10_D_3	mean.norm.yellow	-0.00646474461010266
ECA434	arsenic	ECA434_arsenic_10_D_4	mean.norm.yellow	-0.00630216381518708
ECA581	arsenic	ECA581_arsenic_10_D_5	mean.norm.yellow	-0.00185938255753983
ECA582	arsenic	ECA582_arsenic_10_D_6	mean.norm.yellow	0.00433807260193364
ECA589	arsenic	ECA589_arsenic_10_D_7	mean.norm.yellow	-0.0130401936301889
ECA590	arsenic	ECA590_arsenic_10_D_8	mean.norm.yellow	3.5839895619352e-05
ECA591	arsenic	ECA591_arsenic_10_D_9	mean.norm.yellow	-0.00913675796290448
N2	arsenic	N2_arsenic_10_E_1	mean.norm.yellow	-0.0213626002420476
CB4856	arsenic	CB4856_arsenic_10_E_2	mean.norm.yellow	0.0124554399297854
ECA414	arsenic	ECA414_arsenic_10_E_3	mean.norm.yellow	-0.000794151103251585
ECA434	arsenic	ECA434_arsenic_10_E_4	mean.norm.yellow	0.000681229207928452
ECA581	arsenic	ECA581_arsenic_10_E_5	mean.norm.yellow	-0.00653701386040224
ECA582	arsenic	ECA582_arsenic_10_E_6	mean.norm.yellow	-0.00899467451185414
ECA589	arsenic	ECA589_arsenic_10_E_7	mean.norm.yellow	-0.0185507413096298
ECA590	arsenic	ECA590_arsenic_10_E_8	mean.norm.yellow	-0.0162492041222746
ECA591	arsenic	ECA591_arsenic_10_E_9	mean.norm.yellow	-0.00971838376993783
N2	arsenic	N2_arsenic_10_F_1	mean.norm.yellow	-0.0305770371918693
CB4856	arsenic	CB4856_arsenic_10_F_2	mean.norm.yellow	0.0129300930219055
ECA414	arsenic	ECA414_arsenic_10_F_3	mean.norm.yellow	0.00279518517470284
ECA434	arsenic	ECA434_arsenic_10_F_4	mean.norm.yellow	-0.00226062123304569
ECA581	arsenic	ECA581_arsenic_10_F_5	mean.norm.yellow	-0.0056798019918351
ECA582	arsenic	ECA582_arsenic_10_F_6	mean.norm.yellow	0.00399982065058639
ECA589	arsenic	ECA589_arsenic_10_F_7	mean.norm.yellow	-0.0124898092221356
ECA590	arsenic	ECA590_arsenic_10_F_8	mean.norm.yellow	-0.00891781971304956
ECA591	arsenic	ECA591_arsenic_10_F_9	mean.norm.yellow	-0.0105377951595515
N2	arsenic	N2_arsenic_10_G_1	mean.norm.yellow	-0.0231090861450303
CB4856	arsenic	CB4856_arsenic_10_G_2	mean.norm.yellow	0.0129550688268192
ECA414	arsenic	ECA414_arsenic_10_G_3	mean.norm.yellow	-0.00430059312354339
ECA434	arsenic	ECA434_arsenic_10_G_4	mean.norm.yellow	0.00630513892449849
ECA581	arsenic	ECA581_arsenic_10_G_5	mean.norm.yellow	-0.00201516894788965
ECA582	arsenic	ECA582_arsenic_10_G_6	mean.norm.yellow	0.00123680066909568
ECA589	arsenic	ECA589_arsenic_10_G_7	mean.norm.yellow	-0.00387651527778786
ECA590	arsenic	ECA590_arsenic_10_G_8	mean.norm.yellow	-0.0188703455450342
ECA591	arsenic	ECA591_arsenic_10_G_9	mean.norm.yellow	-0.0160384482556922
N2	arsenic	N2_arsenic_12_A_1	mean.norm.yellow	-0.0139929901348145
CB4856	arsenic	CB4856_arsenic_12_A_2	mean.norm.yellow	0.0226046474678215
ECA414	arsenic	ECA414_arsenic_12_A_3	mean.norm.yellow	-0.00440156499063217
ECA434	arsenic	ECA434_arsenic_12_A_4	mean.norm.yellow	0.0224305840294332
ECA581	arsenic	ECA581_arsenic_12_A_5	mean.norm.yellow	-0.00749162830131526
ECA582	arsenic	ECA582_arsenic_12_A_6	mean.norm.yellow	0.00452601278021881
ECA589	arsenic	ECA589_arsenic_12_A_7	mean.norm.yellow	0.00242919179598792
ECA590	arsenic	ECA590_arsenic_12_A_8	mean.norm.yellow	-0.0152775788314097
ECA591	arsenic	ECA591_arsenic_12_A_9	mean.norm.yellow	-0.00388755009252902
N2	arsenic	N2_arsenic_12_B_1	mean.norm.yellow	-0.0207880036164843
CB4856	arsenic	CB4856_arsenic_12_B_2	mean.norm.yellow	0.0259368133614085
ECA414	arsenic	ECA414_arsenic_12_B_3	mean.norm.yellow	-0.0017258263748463
ECA434	arsenic	ECA434_arsenic_12_B_4	mean.norm.yellow	0.0101447250785358
ECA581	arsenic	ECA581_arsenic_12_B_5	mean.norm.yellow	0.0046515447912561
ECA582	arsenic	ECA582_arsenic_12_B_6	mean.norm.yellow	0.0211721461857145
ECA589	arsenic	ECA589_arsenic_12_B_7	mean.norm.yellow	-0.0136801463796782
ECA590	arsenic	ECA590_arsenic_12_B_8	mean.norm.yellow	0.00767894101642722
ECA591	arsenic	ECA591_arsenic_12_B_9	mean.norm.yellow	0.00628506452417689
N2	arsenic	N2_arsenic_12_C_1	mean.norm.yellow	-0.0248777947655397
CB4856	arsenic	CB4856_arsenic_12_C_2	mean.norm.yellow	0.03113406435319
ECA414	arsenic	ECA414_arsenic_12_C_3	mean.norm.yellow	0.000134816899623354
ECA434	arsenic	ECA434_arsenic_12_C_4	mean.norm.yellow	0.0231793798076648
ECA581	arsenic	ECA581_arsenic_12_C_5	mean.norm.yellow	0.0132177925796275
ECA582	arsenic	ECA582_arsenic_12_C_6	mean.norm.yellow	0.00818202335938199
ECA589	arsenic	ECA589_arsenic_12_C_7	mean.norm.yellow	-0.000100372150861543
ECA590	arsenic	ECA590_arsenic_12_C_8	mean.norm.yellow	0.00595866538248936
ECA591	arsenic	ECA591_arsenic_12_C_9	mean.norm.yellow	-0.0103291934996796
N2	arsenic	N2_arsenic_12_D_1	mean.norm.yellow	-0.0147313177431364
CB4856	arsenic	CB4856_arsenic_12_D_2	mean.norm.yellow	0.0259442589190185
ECA414	arsenic	ECA414_arsenic_12_D_3	mean.norm.yellow	0.0103375540718656
ECA434	arsenic	ECA434_arsenic_12_D_4	mean.norm.yellow	0.00665522511394073
ECA581	arsenic	ECA581_arsenic_12_D_5	mean.norm.yellow	0.0237001778864748
ECA582	arsenic	ECA582_arsenic_12_D_6	mean.norm.yellow	0.0018889543933597
ECA589	arsenic	ECA589_arsenic_12_D_7	mean.norm.yellow	-0.00447500426895099
ECA590	arsenic	ECA590_arsenic_12_D_8	mean.norm.yellow	-0.0156560299744587
ECA591	arsenic	ECA591_arsenic_12_D_9	mean.norm.yellow	-0.00276129376352214
N2	arsenic	N2_arsenic_12_E_1	mean.norm.yellow	-0.00850024023082667
CB4856	arsenic	CB4856_arsenic_12_E_2	mean.norm.yellow	0.0250141516712137
ECA414	arsenic	ECA414_arsenic_12_E_3	mean.norm.yellow	0.0175543876343891
ECA434	arsenic	ECA434_arsenic_12_E_4	mean.norm.yellow	0.0158384693267896
ECA581	arsenic	ECA581_arsenic_12_E_5	mean.norm.yellow	0.000108219971126742
ECA582	arsenic	ECA582_arsenic_12_E_6	mean.norm.yellow	-0.00254513557546438
ECA589	arsenic	ECA589_arsenic_12_E_7	mean.norm.yellow	-0.0105486145604797
ECA590	arsenic	ECA590_arsenic_12_E_8	mean.norm.yellow	-0.00711956721796161
ECA591	arsenic	ECA591_arsenic_12_E_9	mean.norm.yellow	-0.0193385539943967
N2	arsenic	N2_arsenic_12_F_1	mean.norm.yellow	-0.0172640985332659
CB4856	arsenic	CB4856_arsenic_12_F_2	mean.norm.yellow	0.0216022559249471
ECA414	arsenic	ECA414_arsenic_12_F_3	mean.norm.yellow	0.0133753150325908
ECA434	arsenic	ECA434_arsenic_12_F_4	mean.norm.yellow	0.0258105098680182
ECA581	arsenic	ECA581_arsenic_12_F_5	mean.norm.yellow	-0.0118390579385138
ECA582	arsenic	ECA582_arsenic_12_F_6	mean.norm.yellow	0.00775528252279038
ECA589	arsenic	ECA589_arsenic_12_F_7	mean.norm.yellow	-0.0136939867616991
ECA590	arsenic	ECA590_arsenic_12_F_8	mean.norm.yellow	-0.011711281335646
ECA591	arsenic	ECA591_arsenic_12_F_9	mean.norm.yellow	-0.00408350589092277
N2	arsenic	N2_arsenic_12_G_1	mean.norm.yellow	-0.0146579874948756
CB4856	arsenic	CB4856_arsenic_12_G_2	mean.norm.yellow	0.0283011019431615
ECA414	arsenic	ECA414_arsenic_12_G_3	mean.norm.yellow	0.00828537063627797
ECA434	arsenic	ECA434_arsenic_12_G_4	mean.norm.yellow	0.00685934920126143
ECA581	arsenic	ECA581_arsenic_12_G_5	mean.norm.yellow	0.00948850901772781
ECA582	arsenic	ECA582_arsenic_12_G_6	mean.norm.yellow	0.00434288822488475
ECA589	arsenic	ECA589_arsenic_12_G_7	mean.norm.yellow	-0.00269967955542392
ECA590	arsenic	ECA590_arsenic_12_G_8	mean.norm.yellow	-0.0186077210496586
ECA591	arsenic	ECA591_arsenic_12_G_9	mean.norm.yellow	0.00133305084643045
N2	arsenic	N2_arsenic_2_A_1	norm.n	2.14317868448387
CB4856	arsenic	CB4856_arsenic_2_A_2	norm.n	0.262047048363338
ECA414	arsenic	ECA414_arsenic_2_A_3	norm.n	20.2172392581146
ECA434	arsenic	ECA434_arsenic_2_A_4	norm.n	22.9836815328703
ECA581	arsenic	ECA581_arsenic_2_A_5	norm.n	11.5548952747558
ECA582	arsenic	ECA582_arsenic_2_A_6	norm.n	4.51427909256199
ECA589	arsenic	ECA589_arsenic_2_A_7	norm.n	-14.30635867119
ECA590	arsenic	ECA590_arsenic_2_A_8	norm.n	-21.2909441937311
ECA591	arsenic	ECA591_arsenic_2_A_9	norm.n	-20.4872418711832
N2	arsenic	N2_arsenic_2_B_1	norm.n	1.47651201781651
CB4856	arsenic	CB4856_arsenic_2_B_2	norm.n	14.5953803816967
ECA414	arsenic	ECA414_arsenic_2_B_3	norm.n	25.8839059247813
ECA434	arsenic	ECA434_arsenic_2_B_4	norm.n	32.6503481995369
ECA581	arsenic	ECA581_arsenic_2_B_5	norm.n	27.2215619414225
ECA582	arsenic	ECA582_arsenic_2_B_6	norm.n	18.8476124258953
ECA589	arsenic	ECA589_arsenic_2_B_7	norm.n	-13.6396920045234
ECA590	arsenic	ECA590_arsenic_2_B_8	norm.n	-13.6242775270644
ECA591	arsenic	ECA591_arsenic_2_B_9	norm.n	-18.1539085378499
N2	arsenic	N2_arsenic_2_C_1	norm.n	-4.19015464885016
CB4856	arsenic	CB4856_arsenic_2_C_2	norm.n	41.2620470483633
ECA414	arsenic	ECA414_arsenic_2_C_3	norm.n	25.5505725914479
ECA434	arsenic	ECA434_arsenic_2_C_4	norm.n	41.6503481995369
ECA581	arsenic	ECA581_arsenic_2_C_5	norm.n	23.5548952747558
ECA582	arsenic	ECA582_arsenic_2_C_6	norm.n	23.514279092562
ECA589	arsenic	ECA589_arsenic_2_C_7	norm.n	-14.9730253378567
ECA590	arsenic	ECA590_arsenic_2_C_8	norm.n	-18.6242775270644
ECA591	arsenic	ECA591_arsenic_2_C_9	norm.n	-7.48724187118319
N2	arsenic	N2_arsenic_2_D_1	norm.n	3.80984535114984
CB4856	arsenic	CB4856_arsenic_2_D_2	norm.n	20.5953803816967
ECA414	arsenic	ECA414_arsenic_2_D_3	norm.n	23.8839059247813
ECA434	arsenic	ECA434_arsenic_2_D_4	norm.n	30.9836815328703
ECA581	arsenic	ECA581_arsenic_2_D_5	norm.n	14.5548952747558
ECA582	arsenic	ECA582_arsenic_2_D_6	norm.n	28.8476124258953
ECA589	arsenic	ECA589_arsenic_2_D_7	norm.n	-18.9730253378567
ECA590	arsenic	ECA590_arsenic_2_D_8	norm.n	-25.9576108603977
ECA591	arsenic	ECA591_arsenic_2_D_9	norm.n	-17.1539085378499
N2	arsenic	N2_arsenic_2_E_1	norm.n	-9.85682131551683
CB4856	arsenic	CB4856_arsenic_2_E_2	norm.n	23.2620470483633
ECA414	arsenic	ECA414_arsenic_2_E_3	norm.n	4.88390592478125
ECA434	arsenic	ECA434_arsenic_2_E_4	norm.n	13.9836815328703
ECA581	arsenic	ECA581_arsenic_2_E_5	norm.n	23.2215619414225
ECA582	arsenic	ECA582_arsenic_2_E_6	norm.n	24.1809457592287
ECA589	arsenic	ECA589_arsenic_2_E_7	norm.n	-12.6396920045234
ECA590	arsenic	ECA590_arsenic_2_E_8	norm.n	-18.9576108603977
ECA591	arsenic	ECA591_arsenic_2_E_9	norm.n	-22.4872418711832
N2	arsenic	N2_arsenic_2_F_1	norm.n	-7.52348798218349
CB4856	arsenic	CB4856_arsenic_2_F_2	norm.n	22.2620470483633
ECA414	arsenic	ECA414_arsenic_2_F_3	norm.n	4.55057259144792
ECA434	arsenic	ECA434_arsenic_2_F_4	norm.n	7.98368153287029
ECA581	arsenic	ECA581_arsenic_2_F_5	norm.n	10.2215619414225
ECA582	arsenic	ECA582_arsenic_2_F_6	norm.n	12.8476124258953
ECA589	arsenic	ECA589_arsenic_2_F_7	norm.n	-32.9730253378567
ECA590	arsenic	ECA590_arsenic_2_F_8	norm.n	-20.2909441937311
ECA591	arsenic	ECA591_arsenic_2_F_9	norm.n	-14.1539085378499
N2	arsenic	N2_arsenic_2_G_1	norm.n	-19.1901546488502
CB4856	arsenic	CB4856_arsenic_2_G_2	norm.n	17.92871371503
ECA414	arsenic	ECA414_arsenic_2_G_3	norm.n	-3.78276074188542
ECA434	arsenic	ECA434_arsenic_2_G_4	norm.n	30.9836815328703
ECA581	arsenic	ECA581_arsenic_2_G_5	norm.n	6.55489527475582
ECA582	arsenic	ECA582_arsenic_2_G_6	norm.n	24.8476124258953
ECA589	arsenic	ECA589_arsenic_2_G_7	norm.n	-17.30635867119
ECA590	arsenic	ECA590_arsenic_2_G_8	norm.n	-21.6242775270644
ECA591	arsenic	ECA591_arsenic_2_G_9	norm.n	-29.8205752045165
N2	arsenic	N2_arsenic_4_A_1	norm.n	-3.85682131551682
CB4856	arsenic	CB4856_arsenic_4_A_2	norm.n	44.5953803816967
ECA414	arsenic	ECA414_arsenic_4_A_3	norm.n	24.8839059247813
ECA434	arsenic	ECA434_arsenic_4_A_4	norm.n	16.3170148662036
ECA581	arsenic	ECA581_arsenic_4_A_5	norm.n	-27.1117713919108
ECA582	arsenic	ECA582_arsenic_4_A_6	norm.n	12.1809457592287
ECA589	arsenic	ECA589_arsenic_4_A_7	norm.n	-26.6396920045234
ECA590	arsenic	ECA590_arsenic_4_A_8	norm.n	-19.2909441937311
ECA591	arsenic	ECA591_arsenic_4_A_9	norm.n	-7.15390853784986
N2	arsenic	N2_arsenic_4_B_1	norm.n	23.4765120178165
CB4856	arsenic	CB4856_arsenic_4_B_2	norm.n	36.2620470483633
ECA414	arsenic	ECA414_arsenic_4_B_3	norm.n	18.8839059247813
ECA434	arsenic	ECA434_arsenic_4_B_4	norm.n	33.9836815328703
ECA581	arsenic	ECA581_arsenic_4_B_5	norm.n	-31.7784380585775
ECA582	arsenic	ECA582_arsenic_4_B_6	norm.n	25.8476124258953
ECA589	arsenic	ECA589_arsenic_4_B_7	norm.n	-16.30635867119
ECA590	arsenic	ECA590_arsenic_4_B_8	norm.n	-19.2909441937311
ECA591	arsenic	ECA591_arsenic_4_B_9	norm.n	-14.4872418711832
N2	arsenic	N2_arsenic_4_C_1	norm.n	10.8098453511498
CB4856	arsenic	CB4856_arsenic_4_C_2	norm.n	48.5953803816967
ECA414	arsenic	ECA414_arsenic_4_C_3	norm.n	21.5505725914479
ECA434	arsenic	ECA434_arsenic_4_C_4	norm.n	25.6503481995369
ECA581	arsenic	ECA581_arsenic_4_C_5	norm.n	24.5548952747558
ECA582	arsenic	ECA582_arsenic_4_C_6	norm.n	36.514279092562
ECA589	arsenic	ECA589_arsenic_4_C_7	norm.n	-27.9730253378567
ECA590	arsenic	ECA590_arsenic_4_C_8	norm.n	-18.6242775270644
ECA591	arsenic	ECA591_arsenic_4_C_9	norm.n	-7.15390853784986
N2	arsenic	N2_arsenic_4_D_1	norm.n	3.80984535114984
CB4856	arsenic	CB4856_arsenic_4_D_2	norm.n	34.92871371503
ECA414	arsenic	ECA414_arsenic_4_D_3	norm.n	7.88390592478126
ECA434	arsenic	ECA434_arsenic_4_D_4	norm.n	16.3170148662036
ECA581	arsenic	ECA581_arsenic_4_D_5	norm.n	17.8882286080892
ECA582	arsenic	ECA582_arsenic_4_D_6	norm.n	-10.1523875741047
ECA589	arsenic	ECA589_arsenic_4_D_7	norm.n	-5.30635867119002
ECA590	arsenic	ECA590_arsenic_4_D_8	norm.n	-24.6242775270644
ECA591	arsenic	ECA591_arsenic_4_D_9	norm.n	-23.1539085378499
N2	arsenic	N2_arsenic_4_E_1	norm.n	-2.85682131551682
CB4856	arsenic	CB4856_arsenic_4_E_2	norm.n	41.5953803816967
ECA414	arsenic	ECA414_arsenic_4_E_3	norm.n	7.21723925811458
ECA434	arsenic	ECA434_arsenic_4_E_4	norm.n	34.3170148662036
ECA581	arsenic	ECA581_arsenic_4_E_5	norm.n	13.8882286080891
ECA582	arsenic	ECA582_arsenic_4_E_6	norm.n	18.1809457592287
ECA589	arsenic	ECA589_arsenic_4_E_7	norm.n	-22.6396920045234
ECA590	arsenic	ECA590_arsenic_4_E_8	norm.n	-9.29094419373108
ECA591	arsenic	ECA591_arsenic_4_E_9	norm.n	-15.4872418711832
N2	arsenic	N2_arsenic_4_F_1	norm.n	7.14317868448317
CB4856	arsenic	CB4856_arsenic_4_F_2	norm.n	37.92871371503
ECA414	arsenic	ECA414_arsenic_4_F_3	norm.n	-0.449427408552081
ECA434	arsenic	ECA434_arsenic_4_F_4	norm.n	9.98368153287029
ECA582	arsenic	ECA582_arsenic_4_F_6	norm.n	-14.8190542407713
ECA589	arsenic	ECA589_arsenic_4_F_7	norm.n	-35.30635867119
ECA590	arsenic	ECA590_arsenic_4_F_8	norm.n	-39.6242775270644
ECA591	arsenic	ECA591_arsenic_4_F_9	norm.n	-12.8205752045165
N2	arsenic	N2_arsenic_4_G_1	norm.n	-8.85682131551683
CB4856	arsenic	CB4856_arsenic_4_G_2	norm.n	15.2620470483633
ECA414	arsenic	ECA414_arsenic_4_G_3	norm.n	9.55057259144791
ECA434	arsenic	ECA434_arsenic_4_G_4	norm.n	18.9836815328703
ECA581	arsenic	ECA581_arsenic_4_G_5	norm.n	22.5548952747558
ECA582	arsenic	ECA582_arsenic_4_G_6	norm.n	13.514279092562
ECA589	arsenic	ECA589_arsenic_4_G_7	norm.n	-13.30635867119
ECA590	arsenic	ECA590_arsenic_4_G_8	norm.n	-41.2909441937311
ECA591	arsenic	ECA591_arsenic_4_G_9	norm.n	-9.48724187118319
N2	arsenic	N2_arsenic_6_A_1	norm.n	-3.52348798218349
CB4856	arsenic	CB4856_arsenic_6_A_2	norm.n	14.2620470483633
ECA414	arsenic	ECA414_arsenic_6_A_3	norm.n	43.5505725914479
ECA434	arsenic	ECA434_arsenic_6_A_4	norm.n	18.3170148662036
ECA581	arsenic	ECA581_arsenic_6_A_5	norm.n	4.22156194142248
ECA582	arsenic	ECA582_arsenic_6_A_6	norm.n	-1.15238757410468
ECA589	arsenic	ECA589_arsenic_6_A_7	norm.n	-20.30635867119
ECA590	arsenic	ECA590_arsenic_6_A_8	norm.n	-15.2909441937311
ECA591	arsenic	ECA591_arsenic_6_A_9	norm.n	-20.1539085378499
N2	arsenic	N2_arsenic_6_B_1	norm.n	1.14317868448318
CB4856	arsenic	CB4856_arsenic_6_B_2	norm.n	40.92871371503
ECA414	arsenic	ECA414_arsenic_6_B_3	norm.n	32.5505725914479
ECA434	arsenic	ECA434_arsenic_6_B_4	norm.n	33.3170148662036
ECA581	arsenic	ECA581_arsenic_6_B_5	norm.n	27.5548952747558
ECA582	arsenic	ECA582_arsenic_6_B_6	norm.n	9.18094575922866
ECA589	arsenic	ECA589_arsenic_6_B_7	norm.n	-28.6396920045234
ECA590	arsenic	ECA590_arsenic_6_B_8	norm.n	-34.9576108603977
ECA591	arsenic	ECA591_arsenic_6_B_9	norm.n	-29.4872418711832
N2	arsenic	N2_arsenic_6_C_1	norm.n	1.80984535114984
CB4856	arsenic	CB4856_arsenic_6_C_2	norm.n	22.92871371503
ECA414	arsenic	ECA414_arsenic_6_C_3	norm.n	31.8839059247813
ECA434	arsenic	ECA434_arsenic_6_C_4	norm.n	18.3170148662036
ECA581	arsenic	ECA581_arsenic_6_C_5	norm.n	10.8882286080891
ECA582	arsenic	ECA582_arsenic_6_C_6	norm.n	39.8476124258953
ECA589	arsenic	ECA589_arsenic_6_C_7	norm.n	-29.30635867119
ECA590	arsenic	ECA590_arsenic_6_C_8	norm.n	-7.62427752706441
ECA591	arsenic	ECA591_arsenic_6_C_9	norm.n	-17.4872418711832
N2	arsenic	N2_arsenic_6_D_1	norm.n	13.4765120178165
CB4856	arsenic	CB4856_arsenic_6_D_2	norm.n	29.5953803816967
ECA414	arsenic	ECA414_arsenic_6_D_3	norm.n	38.8839059247813
ECA434	arsenic	ECA434_arsenic_6_D_4	norm.n	22.9836815328703
ECA581	arsenic	ECA581_arsenic_6_D_5	norm.n	-7.77843805857752
ECA582	arsenic	ECA582_arsenic_6_D_6	norm.n	34.8476124258953
ECA589	arsenic	ECA589_arsenic_6_D_7	norm.n	-15.30635867119
ECA590	arsenic	ECA590_arsenic_6_D_8	norm.n	-41.2909441937311
ECA591	arsenic	ECA591_arsenic_6_D_9	norm.n	-25.8205752045165
N2	arsenic	N2_arsenic_6_E_1	norm.n	-5.52348798218349
CB4856	arsenic	CB4856_arsenic_6_E_2	norm.n	32.2620470483633
ECA414	arsenic	ECA414_arsenic_6_E_3	norm.n	12.2172392581146
ECA434	arsenic	ECA434_arsenic_6_E_4	norm.n	18.6503481995369
ECA581	arsenic	ECA581_arsenic_6_E_5	norm.n	-1.11177139191085
ECA582	arsenic	ECA582_arsenic_6_E_6	norm.n	22.1809457592287
ECA589	arsenic	ECA589_arsenic_6_E_7	norm.n	6.02697466214331
ECA590	arsenic	ECA590_arsenic_6_E_8	norm.n	-15.2909441937311
ECA591	arsenic	ECA591_arsenic_6_E_9	norm.n	-25.1539085378499
N2	arsenic	N2_arsenic_6_F_1	norm.n	-22.5234879821835
CB4856	arsenic	CB4856_arsenic_6_F_2	norm.n	16.92871371503
ECA414	arsenic	ECA414_arsenic_6_F_3	norm.n	-20.4494274085521
ECA434	arsenic	ECA434_arsenic_6_F_4	norm.n	13.9836815328703
ECA581	arsenic	ECA581_arsenic_6_F_5	norm.n	11.2215619414225
ECA582	arsenic	ECA582_arsenic_6_F_6	norm.n	8.84761242589532
